,mean insert time,ping,query time,time
0,0.2794001817703247,0.3507513999938965,1.7488176822662354,2019-03-17 11:27:05.114510
1,0.17055790424346923,0.14734792709350586,1.5711395740509033,2019-03-17 11:27:10.814628
2,0.2107327699661255,0.14753007888793945,1.9202947616577148,2019-03-17 11:27:15.239451
3,0.17019050121307372,0.35257720947265625,1.5019333362579346,2019-03-17 11:27:20.638973
4,0.1724764347076416,0.34913110733032227,1.6228158473968506,2019-03-17 11:27:25.180905
